,I,V
184,-3.5999999999999994e-07,"""VOLT:DC"",""CURR:DC"""
185,-3.399999999999999e-07,"""VOLT:DC"",""CURR:DC"""
186,-3.199999999999999e-07,"""VOLT:DC"",""CURR:DC"""
187,-3e-07,"""VOLT:DC"",""CURR:DC"""
188,-2.7999999999999997e-07,"""VOLT:DC"",""CURR:DC"""
189,-2.5999999999999995e-07,"""VOLT:DC"",""CURR:DC"""
190,-2.399999999999999e-07,"""VOLT:DC"",""CURR:DC"""
191,-2.199999999999999e-07,"""VOLT:DC"",""CURR:DC"""
192,-2e-07,"""VOLT:DC"",""CURR:DC"""
193,-1.7999999999999997e-07,"""VOLT:DC"",""CURR:DC"""
194,-1.5999999999999995e-07,"""VOLT:DC"",""CURR:DC"""
195,-1.3999999999999993e-07,"""VOLT:DC"",""CURR:DC"""
196,-1.199999999999999e-07,"""VOLT:DC"",""CURR:DC"""
197,-9.999999999999989e-08,"""VOLT:DC"",""CURR:DC"""
198,-7.999999999999998e-08,"""VOLT:DC"",""CURR:DC"""
199,-5.999999999999995e-08,"""VOLT:DC"",""CURR:DC"""
200,-3.999999999999983e-08,"""VOLT:DC"",""CURR:DC"""
201,-2.000000000000002e-08,"""VOLT:DC"",""CURR:DC"""
202,0.0,"""VOLT:DC"",""CURR:DC"""
